language,model,term,layer,proj,cosdiff
es,facebook/xlm-v-base,piloto,3,1.6237998008728027,0.018647730350494385
es,facebook/xlm-v-base,piloto,4,1.3998292684555054,0.022719144821166992
es,facebook/xlm-v-base,piloto,5,1.0994921922683716,0.0319976806640625
es,facebook/xlm-v-base,piloto,6,1.8552669286727905,0.01933497190475464
es,facebook/xlm-v-base,piloto,7,2.0290439128875732,0.01446235179901123
es,facebook/xlm-v-base,piloto,8,1.9138758182525635,0.01156306266784668
es,facebook/xlm-v-base,piloto,9,1.7354885339736938,0.010672926902770996
es,facebook/xlm-v-base,piloto,10,1.3379993438720703,0.008971154689788818
es,facebook/xlm-v-base,piloto,11,1.24753737449646,0.008377373218536377
es,facebook/xlm-v-base,piloto,12,3.2253262996673584,0.00020360946655273438
es,facebook/xlm-v-base,cantante,0,-0.05841505527496338,-0.012112438678741455
es,facebook/xlm-v-base,cantante,1,-0.11064988374710083,-0.010216116905212402
es,facebook/xlm-v-base,cantante,2,-0.47190535068511963,-0.011950433254241943
es,facebook/xlm-v-base,cantante,3,0.0434114933013916,-0.006138801574707031
es,facebook/xlm-v-base,cantante,4,-0.19983917474746704,-0.008880138397216797
es,facebook/xlm-v-base,cantante,5,-0.4517197012901306,-0.013564586639404297
es,facebook/xlm-v-base,cantante,6,-0.12451004981994629,-0.009681999683380127
es,facebook/xlm-v-base,cantante,7,0.007765769958496094,-0.011467814445495605
es,facebook/xlm-v-base,cantante,8,-0.09541928768157959,-0.009690940380096436
es,facebook/xlm-v-base,cantante,9,-0.1031498908996582,-0.007893979549407959
es,facebook/xlm-v-base,cantante,10,-0.5464041829109192,-0.007829725742340088
es,facebook/xlm-v-base,cantante,11,-0.4829854965209961,-0.004688739776611328
es,facebook/xlm-v-base,cantante,12,3.079965829849243,-0.00014930963516235352
es,facebook/xlm-v-base,juez,0,0.629015326499939,0.06134217977523804
es,facebook/xlm-v-base,juez,1,1.046347975730896,0.03648936748504639
es,facebook/xlm-v-base,juez,2,0.7098438739776611,0.01538616418838501
es,facebook/xlm-v-base,juez,3,0.9812926054000854,0.008667290210723877
es,facebook/xlm-v-base,juez,4,0.8444507122039795,0.011594295501708984
es,facebook/xlm-v-base,juez,5,0.5174570083618164,0.014377892017364502
es,facebook/xlm-v-base,juez,6,1.2163050174713135,0.010052740573883057
